x1,x2,pdf,E(x1),E(x1^2),E(x1-E(x1)),,,x1,x2,pdf_nn,E(x1),E(x1^2),,,TESTING,x,P(x),E(x),E(x^2),E(x-mux)^2,
7836.734863,-4.167419,0,0,0,0,,,7836.734863,-4.167419,0,0,0,0,,,,,,,,
7877.550781,-4.167419,0,0,0,0,,,7877.550781,-4.167419,0,0,0,0,,,,,,,,
7918.367188,-4.167419,0,0,0,0,,,7918.367188,-4.167419,0,0,0,0,,,,,,,,
7959.183594,-4.167419,0,0,0,0,,,7959.183594,-4.167419,0,0,0,0,,,,,,,,
8000,-4.167419,0,0,0,0,,,8000,-4.167419,0,0,0,0,,,,,,,,
8040.816406,-4.167419,0,0,0,0,,,8040.816406,-4.167419,0,0,0,0,,,,,,,,
8081.632812,-4.167419,0,0,0,0,,,8081.632812,-4.167419,0,0,0,0,,,,,,,,
8122.449219,-4.167419,0,0,0,0,,,8122.449219,-4.167419,0,0,0,0,,,,,,,,
8163.265137,-4.167419,0,0,0,0,,,8163.265137,-4.167419,0,0,0,0,,,,,,,,
8204.082031,-4.167419,0,0,0,0,,,8204.082031,-4.167419,0,0,0,0,,,,,,,,
8244.898438,-4.167419,0,0,0,0,,,8244.898438,-4.167419,0,0,0,0,,,,,,,,
8285.713867,-4.167419,0,0,0,0,,,8285.713867,-4.167419,0,0,0,0,,,,,,,,
8326.530273,-4.167419,0,0,0,0,,,8326.530273,-4.167419,0,0,0,0,,,,,,,,
8367.34668,-4.167419,0,0,0,0,,,8367.34668,-4.167419,0,0,0,0,,,,,,,,
8408.163086,-4.167419,0,0,0,0,,,8408.163086,-4.167419,0,0,0,0,,,,,,,,
8448.979492,-4.167419,0,0,0,0,,,8448.979492,-4.167419,0,0,0,0,,,,,,,,
8489.795898,-4.167419,0,0,0,0,,,8489.795898,-4.167419,0,0,0,0,,,,,,,,
8530.612305,-4.167419,0,0,0,0,,,8530.612305,-4.167419,0,0,0,0,,,,,,,,
8571.428711,-4.167419,0,0,0,0,,,8571.428711,-4.167419,0,0,0,0,,,,,,,,
8612.245117,-4.167419,0,0,0,0,,,8612.245117,-4.167419,0,0,0,0,,,,,,,,
8653.061523,-4.167419,0,0,0,0,,,8653.061523,-4.167419,0,0,0,0,,,,,,,,
8693.87793,-4.167419,0,0,0,0,,,8693.87793,-4.167419,0,0,0,0,,,,,,,,
8734.693359,-4.167419,0,0,0,0,,,8734.693359,-4.167419,0,0,0,0,,,,,,,,
8775.509766,-4.167419,0,0,0,0,,,8775.509766,-4.167419,0,0,0,0,,,,,,,,
8816.326172,-4.167419,0,0,0,0,,,8816.326172,-4.167419,0,0,0,0,,,,,,,,
8857.142578,-4.167419,0,0,0,0,,,8857.142578,-4.167419,0,0,0,0,,,,,,,,
8897.958984,-4.167419,0,0,0,0,,,8897.958984,-4.167419,0,0,0,0,,,,,,,,
8938.775391,-4.167419,0,0,0,0,,,8938.775391,-4.167419,0,0,0,0,,,,,,,,
8979.591797,-4.167419,0,0,0,0,,,8979.591797,-4.167419,0,0,0,0,,,,,,,,
7020.408203,-3.782734,0,0,0,0,,,7020.408203,-3.782734,0,0,0,0,,,,,,,,
7061.224609,-3.782734,0,0,0,0,,,7061.224609,-3.782734,0,0,0,0,,,,,,,,
7102.041016,-3.782734,0,0,0,0,,,7102.041016,-3.782734,0,0,0,0,,,,,,,,
7142.857422,-3.782734,0,0,0,0,,,7142.857422,-3.782734,0,0,0,0,,,,,,,,
7183.67334,-3.782734,0,0,0,0,,,7183.67334,-3.782734,0,0,0,0,,,,,,,,
7224.489746,-3.782734,0,0,0,0,,,7224.489746,-3.782734,0,0,0,0,,,,,,,,
7265.306152,-3.782734,0,0,0,0,,,7265.306152,-3.782734,0,0,0,0,,,,,,,,
7306.122559,-3.782734,0,0,0,0,,,7306.122559,-3.782734,0,0,0,0,,,,,,,,
7346.938965,-3.782734,0,0,0,0,,,7346.938965,-3.782734,0,0,0,0,,,,,,,,
7387.754883,-3.782734,0,0,0,0,,,7387.754883,-3.782734,0,0,0,0,,,,,,,,
7428.571289,-3.782734,0,0,0,0,,,7428.571289,-3.782734,0,0,0,0,,,,,,,,
7469.387695,-3.782734,0,0,0,0,,,7469.387695,-3.782734,0,0,0,0,,,,,,,,
7510.204102,-3.782734,0,0,0,0,,,7510.204102,-3.782734,0,0,0,0,,,,,,,,
7551.020508,-3.782734,0,0,0,0,,,7551.020508,-3.782734,0,0,0,0,,,,,,,,
7591.836914,-3.782734,0,0,0,0,,,7591.836914,-3.782734,0,0,0,0,,,,,,,,
7632.65332,-3.782734,0,0,0,0,,,7632.65332,-3.782734,0,0,0,0,,,,,,,,
7673.469238,-3.782734,0,0,0,0,,,7673.469238,-3.782734,0,0,0,0,,,,,,,,
7714.285645,-3.782734,0,0,0,0,,,7714.285645,-3.782734,0,0,0,0,,,,,,,,
7755.102051,-3.782734,0,0,0,0,,,7755.102051,-3.782734,0,0,0,0,,,,,,,,
7795.918457,-3.782734,0,0,0,0,,,7795.918457,-3.782734,0,0,0,0,,,,,,,,
7836.734863,-3.782734,0,0,0,0,,,7836.734863,-3.782734,0,0,0,0,,,,,,,,
7877.550781,-3.782734,0,0,0,0,,,7877.550781,-3.782734,0,0,0,0,,,,,,,,
7918.367188,-3.782734,0,0,0,0,,,7918.367188,-3.782734,0,0,0,0,,,,,,,,
7959.183594,-3.782734,0,0,0,0,,,7959.183594,-3.782734,0,0,0,0,,,,,,,,
8000,-3.782734,0,0,0,0,,,8000,-3.782734,0,0,0,0,,,,,,,,
8040.816406,-3.782734,0,0,0,0,,,8040.816406,-3.782734,0,0,0,0,,,,,,,,
8081.632812,-3.782734,0,0,0,0,,,8081.632812,-3.782734,0,0,0,0,,,,,,,,
8122.449219,-3.782734,0,0,0,0,,,8122.449219,-3.782734,0,0,0,0,,,,,,,,
8163.265137,-3.782734,0,0,0,0,,,8163.265137,-3.782734,0,0,0,0,,,,,,,,
8204.082031,-3.782734,0,0,0,0,,,8204.082031,-3.782734,0,0,0,0,,,,,,,,
8244.898438,-3.782734,0,0,0,0,,,8244.898438,-3.782734,0,0,0,0,,,,,,,,
8285.713867,-3.782734,0,0,0,0,,,8285.713867,-3.782734,0,0,0,0,,,,,,,,
8326.530273,-3.782734,0,0,0,0,,,8326.530273,-3.782734,0,0,0,0,,,,,,,,
8367.34668,-3.782734,0,0,0,0,,,8367.34668,-3.782734,0,0,0,0,,,,,,,,
8408.163086,-3.782734,0,0,0,0,,,8408.163086,-3.782734,0,0,0,0,,,,,,,,
8448.979492,-3.782734,0,0,0,0,,,8448.979492,-3.782734,0,0,0,0,,,,,,,,
8489.795898,-3.782734,0,0,0,0,,,8489.795898,-3.782734,0,0,0,0,,,,,,,,
8530.612305,-3.782734,0,0,0,0,,,8530.612305,-3.782734,0,0,0,0,,,,,,,,
8571.428711,-3.782734,0,0,0,0,,,8571.428711,-3.782734,0,0,0,0,,,,,,,,
8612.245117,-3.782734,0,0,0,0,,,8612.245117,-3.782734,0,0,0,0,,,,,,,,
8653.061523,-3.782734,0,0,0,0,,,8653.061523,-3.782734,0,0,0,0,,,,,,,,
8693.87793,-3.782734,0,0,0,0,,,8693.87793,-3.782734,0,0,0,0,,,,,,,,
8734.693359,-3.782734,0,0,0,0,,,8734.693359,-3.782734,0,0,0,0,,,,,,,,
8775.509766,-3.782734,0,0,0,0,,,8775.509766,-3.782734,0,0,0,0,,,,,,,,
8816.326172,-3.782734,0,0,0,0,,,8816.326172,-3.782734,0,0,0,0,,,,,,,,
8857.142578,-3.782734,0,0,0,0,,,8857.142578,-3.782734,0,0,0,0,,,,,,,,
8897.958984,-3.782734,0,0,0,0,,,8897.958984,-3.782734,0,0,0,0,,,,,,,,
8938.775391,-3.782734,0,0,0,0,,,8938.775391,-3.782734,0,0,0,0,,,,,,,,
8979.591797,-3.782734,0,0,0,0,,,8979.591797,-3.782734,0,0,0,0,,,,,,,,
7020.408203,-3.398049,0,0,0,0,,,7020.408203,-3.398049,0,0,0,0,,,,,,,,
7061.224609,-3.398049,0,0,0,0,,,7061.224609,-3.398049,0,0,0,0,,,,,,,,
7102.041016,-3.398049,0,0,0,0,,,7102.041016,-3.398049,0,0,0,0,,,,,,,,
7142.857422,-3.398049,0,0,0,0,,,7142.857422,-3.398049,0,0,0,0,,,,,,,,
7183.67334,-3.398049,0,0,0,0,,,7183.67334,-3.398049,0,0,0,0,,,,,,,,
7224.489746,-3.398049,0,0,0,0,,,7224.489746,-3.398049,0,0,0,0,,,,,,,,
7265.306152,-3.398049,0,0,0,0,,,7265.306152,-3.398049,0,0,0,0,,,,,,,,
7306.122559,-3.398049,0,0,0,0,,,7306.122559,-3.398049,0,0,0,0,,,,,,,,
7346.938965,-3.398049,0,0,0,0,,,7346.938965,-3.398049,0,0,0,0,,,,,,,,
7387.754883,-3.398049,0,0,0,0,,,7387.754883,-3.398049,0,0,0,0,,,,,,,,
7428.571289,-3.398049,0,0,0,0,,,7428.571289,-3.398049,0,0,0,0,,,,,,,,
7469.387695,-3.398049,0,0,0,0,,,7469.387695,-3.398049,0,0,0,0,,,,,,,,
7510.204102,-3.398049,0,0,0,0,,,7510.204102,-3.398049,0,0,0,0,,,,,,,,
7551.020508,-3.398049,0,0,0,0,,,7551.020508,-3.398049,0,0,0,0,,,,,,,,
7591.836914,-3.398049,0,0,0,0,,,7591.836914,-3.398049,0,0,0,0,,,,,,,,
7632.65332,-3.398049,0,0,0,0,,,7632.65332,-3.398049,0,0,0,0,,,,,,,,
7673.469238,-3.398049,0,0,0,0,,,7673.469238,-3.398049,0,0,0,0,,,,,,,,
7714.285645,-3.398049,0,0,0,0,,,7714.285645,-3.398049,0,0,0,0,,,,,,,,
7755.102051,-3.398049,0,0,0,0,,,7755.102051,-3.398049,0,0,0,0,,,,,,,,
7795.918457,-3.398049,0,0,0,0,,,7795.918457,-3.398049,0,0,0,0,,,,,,,,
7836.734863,-3.398049,0,0,0,0,,,7836.734863,-3.398049,0,0,0,0,,,,,,,,
7877.550781,-3.398049,0,0,0,0,,,7877.550781,-3.398049,0,0,0,0,,,,,,,,
7918.367188,-3.398049,0,0,0,0,,,7918.367188,-3.398049,0,0,0,0,,,,,,,,
7959.183594,-3.398049,0,0,0,0,,,7959.183594,-3.398049,0,0,0,0,,,,,,,,
8000,-3.398049,0,0,0,0,,,8000,-3.398049,0,0,0,0,,,,,,,,
8040.816406,-3.398049,0,0,0,0,,,8040.816406,-3.398049,0,0,0,0,,,,,,,,
8081.632812,-3.398049,0,0,0,0,,,8081.632812,-3.398049,0,0,0,0,,,,,,,,
8122.449219,-3.398049,0,0,0,0,,,8122.449219,-3.398049,0,0,0,0,,,,,,,,
8163.265137,-3.398049,0,0,0,0,,,8163.265137,-3.398049,0,0,0,0,,,,,,,,
8204.082031,-3.398049,0,0,0,0,,,8204.082031,-3.398049,0,0,0,0,,,,,,,,
8244.898438,-3.398049,0,0,0,0,,,8244.898438,-3.398049,0,0,0,0,,,,,,,,
8285.713867,-3.398049,0,0,0,0,,,8285.713867,-3.398049,0,0,0,0,,,,,,,,
8326.530273,-3.398049,0,0,0,0,,,8326.530273,-3.398049,0,0,0,0,,,,,,,,
8367.34668,-3.398049,0,0,0,0,,,8367.34668,-3.398049,0,0,0,0,,,,,,,,
8408.163086,-3.398049,0,0,0,0,,,8408.163086,-3.398049,0,0,0,0,,,,,,,,
8448.979492,-3.398049,0,0,0,0,,,8448.979492,-3.398049,0,0,0,0,,,,,,,,
8489.795898,-3.398049,0,0,0,0,,,8489.795898,-3.398049,0,0,0,0,,,,,,,,
8530.612305,-3.398049,0,0,0,0,,,8530.612305,-3.398049,0,0,0,0,,,,,,,,
8571.428711,-3.398049,0,0,0,0,,,8571.428711,-3.398049,0,0,0,0,,,,,,,,
8612.245117,-3.398049,0,0,0,0,,,8612.245117,-3.398049,0,0,0,0,,,,,,,,
8653.061523,-3.398049,0,0,0,0,,,8653.061523,-3.398049,0,0,0,0,,,,,,,,
8693.87793,-3.398049,0,0,0,0,,,8693.87793,-3.398049,0,0,0,0,,,,,,,,
8734.693359,-3.398049,0,0,0,0,,,8734.693359,-3.398049,0,0,0,0,,,,,,,,
8775.509766,-3.398049,0,0,0,0,,,8775.509766,-3.398049,0,0,0,0,,,,,,,,
8816.326172,-3.398049,0,0,0,0,,,8816.326172,-3.398049,0,0,0,0,,,,,,,,
8857.142578,-3.398049,0,0,0,0,,,8857.142578,-3.398049,0,0,0,0,,,,,,,,
8897.958984,-3.398049,0,0,0,0,,,8897.958984,-3.398049,0,0,0,0,,,,,,,,
8938.775391,-3.398049,0,0,0,0,,,8938.775391,-3.398049,0,0,0,0,,,,,,,,
8979.591797,-3.398049,0,0,0,0,,,8979.591797,-3.398049,0,0,0,0,,,,,,,,
7020.408203,-3.013364,0,0,0,0,,,7020.408203,-3.013364,0,0,0,0,,,,,,,,
7061.224609,-3.013364,0,0,0,0,,,7061.224609,-3.013364,0,0,0,0,,,,,,,,
7102.041016,-3.013364,0,0,0,0,,,7102.041016,-3.013364,0,0,0,0,,,,,,,,
7142.857422,-3.013364,0,0,0,0,,,7142.857422,-3.013364,0,0,0,0,,,,,,,,
7183.67334,-3.013364,0,0,0,0,,,7183.67334,-3.013364,0,0,0,0,,,,,,,,
7224.489746,-3.013364,0,0,0,0,,,7224.489746,-3.013364,0,0,0,0,,,,,,,,
7265.306152,-3.013364,0,0,0,0,,,7265.306152,-3.013364,0,0,0,0,,,,,,,,
7306.122559,-3.013364,0,0,0,0,,,7306.122559,-3.013364,0,0,0,0,,,,,,,,
7346.938965,-3.013364,0,0,0,0,,,7346.938965,-3.013364,0,0,0,0,,,,,,,,
7387.754883,-3.013364,0,0,0,0,,,7387.754883,-3.013364,0,0,0,0,,,,,,,,
7428.571289,-3.013364,0,0,0,0,,,7428.571289,-3.013364,0,0,0,0,,,,,,,,
7469.387695,-3.013364,0,0,0,0,,,7469.387695,-3.013364,0,0,0,0,,,,,,,,
7510.204102,-3.013364,0,0,0,0,,,7510.204102,-3.013364,0,0,0,0,,,,,,,,
7551.020508,-3.013364,0,0,0,0,,,7551.020508,-3.013364,0,0,0,0,,,,,,,,
7591.836914,-3.013364,0,0,0,0,,,7591.836914,-3.013364,0,0,0,0,,,,,,,,
7632.65332,-3.013364,0,0,0,0,,,7632.65332,-3.013364,0,0,0,0,,,,,,,,
7673.469238,-3.013364,0,0,0,0,,,7673.469238,-3.013364,0,0,0,0,,,,,,,,
7714.285645,-3.013364,0,0,0,0,,,7714.285645,-3.013364,0,0,0,0,,,,,,,,
7755.102051,-3.013364,0,0,0,0,,,7755.102051,-3.013364,0,0,0,0,,,,,,,,
7795.918457,-3.013364,0,0,0,0,,,7795.918457,-3.013364,0,0,0,0,,,,,,,,
7836.734863,-3.013364,0,0,0,0,,,7836.734863,-3.013364,0,0,0,0,,,,,,,,
7877.550781,-3.013364,0,0,0,0,,,7877.550781,-3.013364,0,0,0,0,,,,,,,,
7918.367188,-3.013364,0,0,0,0,,,7918.367188,-3.013364,0,0,0,0,,,,,,,,
7959.183594,-3.013364,0,0,0,0,,,7959.183594,-3.013364,0,0,0,0,,,,,,,,
8000,-3.013364,0,0,0,0,,,8000,-3.013364,0,0,0,0,,,,,,,,
8040.816406,-3.013364,0,0,0,0,,,8040.816406,-3.013364,0,0,0,0,,,,,,,,
8081.632812,-3.013364,0,0,0,0,,,8081.632812,-3.013364,0,0,0,0,,,,,,,,
8122.449219,-3.013364,0,0,0,0,,,8122.449219,-3.013364,0,0,0,0,,,,,,,,
8163.265137,-3.013364,0,0,0,0,,,8163.265137,-3.013364,0,0,0,0,,,,,,,,
8204.082031,-3.013364,0,0,0,0,,,8204.082031,-3.013364,0,0,0,0,,,,,,,,
8244.898438,-3.013364,0,0,0,0,,,8244.898438,-3.013364,0,0,0,0,,,,,,,,
8285.713867,-3.013364,0,0,0,0,,,8285.713867,-3.013364,0,0,0,0,,,,,,,,
8326.530273,-3.013364,0,0,0,0,,,8326.530273,-3.013364,0,0,0,0,,,,,,,,
8367.34668,-3.013364,0,0,0,0,,,8367.34668,-3.013364,0,0,0,0,,,,,,,,
8408.163086,-3.013364,0,0,0,0,,,8408.163086,-3.013364,0,0,0,0,,,,,,,,
8448.979492,-3.013364,0,0,0,0,,,8448.979492,-3.013364,0,0,0,0,,,,,,,,
8489.795898,-3.013364,0,0,0,0,,,8489.795898,-3.013364,0,0,0,0,,,,,,,,
8530.612305,-3.013364,0,0,0,0,,,8530.612305,-3.013364,0,0,0,0,,,,,,,,
8571.428711,-3.013364,0,0,0,0,,,8571.428711,-3.013364,0,0,0,0,,,,,,,,
8612.245117,-3.013364,0,0,0,0,,,8612.245117,-3.013364,0,0,0,0,,,,,,,,
8653.061523,-3.013364,0,0,0,0,,,8653.061523,-3.013364,0,0,0,0,,,,,,,,
8693.87793,-3.013364,0,0,0,0,,,8693.87793,-3.013364,0,0,0,0,,,,,,,,
8734.693359,-3.013364,0,0,0,0,,,8734.693359,-3.013364,0,0,0,0,,,,,,,,
8775.509766,-3.013364,0,0,0,0,,,8775.509766,-3.013364,0,0,0,0,,,,,,,,
8816.326172,-3.013364,0,0,0,0,,,8816.326172,-3.013364,0,0,0,0,,,,,,,,
8857.142578,-3.013364,0,0,0,0,,,8857.142578,-3.013364,0,0,0,0,,,,,,,,
8897.958984,-3.013364,0,0,0,0,,,8897.958984,-3.013364,0,0,0,0,,,,,,,,
8938.775391,-3.013364,0,0,0,0,,,8938.775391,-3.013364,0,0,0,0,,,,,,,,
8979.591797,-3.013364,0,0,0,0,,,8979.591797,-3.013364,0,0,0,0,,,,,,,,
7020.408203,-2.62868,0,0,0,0,,,7020.408203,-2.62868,0,0,0,0,,,,,,,,
7061.224609,-2.62868,0,0,0,0,,,7061.224609,-2.62868,0,0,0,0,,,,,,,,
7102.041016,-2.62868,0,0,0,0,,,7102.041016,-2.62868,0,0,0,0,,,,,,,,
7142.857422,-2.62868,0,0,0,0,,,7142.857422,-2.62868,0,0,0,0,,,,,,,,
7183.67334,-2.62868,0,0,0,0,,,7183.67334,-2.62868,0,0,0,0,,,,,,,,
7224.489746,-2.62868,0,0,0,0,,,7224.489746,-2.62868,0,0,0,0,,,,,,,,
7265.306152,-2.62868,0,0,0,0,,,7265.306152,-2.62868,0,0,0,0,,,,,,,,
7306.122559,-2.62868,0,0,0,0,,,7306.122559,-2.62868,0,0,0,0,,,,,,,,
7346.938965,-2.62868,0,0,0,0,,,7346.938965,-2.62868,0,0,0,0,,,,,,,,
7387.754883,-2.62868,0,0,0,0,,,7387.754883,-2.62868,0,0,0,0,,,,,,,,
7428.571289,-2.62868,0,0,0,0,,,7428.571289,-2.62868,0,0,0,0,,,,,,,,
7469.387695,-2.62868,0,0,0,0,,,7469.387695,-2.62868,0,0,0,0,,,,,,,,
7510.204102,-2.62868,0,0,0,0,,,7510.204102,-2.62868,0,0,0,0,,,,,,,,
7551.020508,-2.62868,0,0,0,0,,,7551.020508,-2.62868,0,0,0,0,,,,,,,,
7591.836914,-2.62868,0,0,0,0,,,7591.836914,-2.62868,0,0,0,0,,,,,,,,
7632.65332,-2.62868,0,0,0,0,,,7632.65332,-2.62868,0,0,0,0,,,,,,,,
7673.469238,-2.62868,0,0,0,0,,,7673.469238,-2.62868,0,0,0,0,,,,,,,,
7714.285645,-2.62868,0,0,0,0,,,7714.285645,-2.62868,0,0,0,0,,,,,,,,
7755.102051,-2.62868,0,0,0,0,,,7755.102051,-2.62868,0,0,0,0,,,,,,,,
7795.918457,-2.62868,0,0,0,0,,,7795.918457,-2.62868,0,0,0,0,,,,,,,,
7836.734863,-2.62868,0,0,0,0,,,7836.734863,-2.62868,0,0,0,0,,,,,,,,
7877.550781,-2.62868,0,0,0,0,,,7877.550781,-2.62868,0,0,0,0,,,,,,,,
7918.367188,-2.62868,0,0,0,0,,,7918.367188,-2.62868,0,0,0,0,,,,,,,,
7959.183594,-2.62868,0,0,0,0,,,7959.183594,-2.62868,0,0,0,0,,,,,,,,
8000,-2.62868,0,0,0,0,,,8000,-2.62868,0,0,0,0,,,,,,,,
8040.816406,-2.62868,0,0,0,0,,,8040.816406,-2.62868,0,0,0,0,,,,,,,,
8081.632812,-2.62868,0,0,0,0,,,8081.632812,-2.62868,0,0,0,0,,,,,,,,
8122.449219,-2.62868,0,0,0,0,,,8122.449219,-2.62868,0,0,0,0,,,,,,,,
8163.265137,-2.62868,0,0,0,0,,,8163.265137,-2.62868,0,0,0,0,,,,,,,,
8204.082031,-2.62868,0,0,0,0,,,8204.082031,-2.62868,0,0,0,0,,,,,,,,
8244.898438,-2.62868,0,0,0,0,,,8244.898438,-2.62868,0,0,0,0,,,,,,,,
8285.713867,-2.62868,0,0,0,0,,,8285.713867,-2.62868,0,0,0,0,,,,,,,,
8326.530273,-2.62868,0,0,0,0,,,8326.530273,-2.62868,0,0,0,0,,,,,,,,
8367.34668,-2.62868,0,0,0,0,,,8367.34668,-2.62868,0,0,0,0,,,,,,,,
8408.163086,-2.62868,0,0,0,0,,,8408.163086,-2.62868,0,0,0,0,,,,,,,,
8448.979492,-2.62868,0,0,0,0,,,8448.979492,-2.62868,0,0,0,0,,,,,,,,
8489.795898,-2.62868,0,0,0,0,,,8489.795898,-2.62868,0,0,0,0,,,,,,,,
8530.612305,-2.62868,0,0,0,0,,,8530.612305,-2.62868,0,0,0,0,,,,,,,,
8571.428711,-2.62868,0,0,0,0,,,8571.428711,-2.62868,0,0,0,0,,,,,,,,
8612.245117,-2.62868,0,0,0,0,,,8612.245117,-2.62868,0,0,0,0,,,,,,,,
8653.061523,-2.62868,0,0,0,0,,,8653.061523,-2.62868,0,0,0,0,,,,,,,,
8693.87793,-2.62868,0,0,0,0,,,8693.87793,-2.62868,0,0,0,0,,,,,,,,
8734.693359,-2.62868,0,0,0,0,,,8734.693359,-2.62868,0,0,0,0,,,,,,,,
8775.509766,-2.62868,0,0,0,0,,,8775.509766,-2.62868,0,0,0,0,,,,,,,,
8816.326172,-2.62868,0,0,0,0,,,8816.326172,-2.62868,0,0,0,0,,,,,,,,
8857.142578,-2.62868,0,0,0,0,,,8857.142578,-2.62868,0,0,0,0,,,,,,,,
8897.958984,-2.62868,0,0,0,0,,,8897.958984,-2.62868,0,0,0,0,,,,,,,,
8938.775391,-2.62868,0,0,0,0,,,8938.775391,-2.62868,0,0,0,0,,,,,,,,
8979.591797,-2.62868,0,0,0,0,,,8979.591797,-2.62868,0,0,0,0,,,,,,,,
7020.408203,-2.243995,0,0,0,0,,,7020.408203,-2.243995,0,0,0,0,,,,,,,,
7061.224609,-2.243995,0,0,0,0,,,7061.224609,-2.243995,0,0,0,0,,,,,,,,
7102.041016,-2.243995,0,0,0,0,,,7102.041016,-2.243995,0,0,0,0,,,,,,,,
7142.857422,-2.243995,0,0,0,0,,,7142.857422,-2.243995,0,0,0,0,,,,,,,,
7183.67334,-2.243995,0,0,0,0,,,7183.67334,-2.243995,0,0,0,0,,,,,,,,
7224.489746,-2.243995,0,0,0,0,,,7224.489746,-2.243995,0,0,0,0,,,,,,,,
7265.306152,-2.243995,0,0,0,0,,,7265.306152,-2.243995,0,0,0,0,,,,,,,,
7306.122559,-2.243995,0,0,0,0,,,7306.122559,-2.243995,0,0,0,0,,,,,,,,
7346.938965,-2.243995,0,0,0,0,,,7346.938965,-2.243995,0,0,0,0,,,,,,,,
7387.754883,-2.243995,0,0,0,0,,,7387.754883,-2.243995,0,0,0,0,,,,,,,,
7428.571289,-2.243995,0,0,0,0,,,7428.571289,-2.243995,0,0,0,0,,,,,,,,
7469.387695,-2.243995,0,0,0,0,,,7469.387695,-2.243995,0,0,0,0,,,,,,,,
7510.204102,-2.243995,0,0,0,0,,,7510.204102,-2.243995,0,0,0,0,,,,,,,,
7551.020508,-2.243995,0,0,0,0,,,7551.020508,-2.243995,0,0,0,0,,,,,,,,
7591.836914,-2.243995,0,0,0,0,,,7591.836914,-2.243995,0,0,0,0,,,,,,,,
7632.65332,-2.243995,0,0,0,0,,,7632.65332,-2.243995,0,0,0,0,,,,,,,,
7673.469238,-2.243995,0,0,0,0,,,7673.469238,-2.243995,0,0,0,0,,,,,,,,
7714.285645,-2.243995,0,0,0,0,,,7714.285645,-2.243995,0,0,0,0,,,,,,,,
7755.102051,-2.243995,0,0,0,0,,,7755.102051,-2.243995,0,0,0,0,,,,,,,,
7795.918457,-2.243995,0,0,0,0,,,7795.918457,-2.243995,0,0,0,0,,,,,,,,
7836.734863,-2.243995,0,0,0,0,,,7836.734863,-2.243995,0,0,0,0,,,,,,,,
7877.550781,-2.243995,0,0,0,0,,,7877.550781,-2.243995,0,0,0,0,,,,,,,,
7918.367188,-2.243995,0,0,0,0,,,7918.367188,-2.243995,0,0,0,0,,,,,,,,
7959.183594,-2.243995,0,0,0,0,,,7959.183594,-2.243995,0,0,0,0,,,,,,,,
8000,-2.243995,0,0,0,0,,,8000,-2.243995,0,0,0,0,,,,,,,,
8040.816406,-2.243995,0,0,0,0,,,8040.816406,-2.243995,0,0,0,0,,,,,,,,
8081.632812,-2.243995,0,0,0,0,,,8081.632812,-2.243995,0,0,0,0,,,,,,,,
8122.449219,-2.243995,0,0,0,0,,,8122.449219,-2.243995,0,0,0,0,,,,,,,,
8163.265137,-2.243995,0,0,0,0,,,8163.265137,-2.243995,0,0,0,0,,,,,,,,
8204.082031,-2.243995,0,0,0,0,,,8204.082031,-2.243995,0,0,0,0,,,,,,,,
8244.898438,-2.243995,0,0,0,0,,,8244.898438,-2.243995,0,0,0,0,,,,,,,,
8285.713867,-2.243995,0,0,0,0,,,8285.713867,-2.243995,0,0,0,0,,,,,,,,
8326.530273,-2.243995,0,0,0,0,,,8326.530273,-2.243995,0,0,0,0,,,,,,,,
8367.34668,-2.243995,0,0,0,0,,,8367.34668,-2.243995,0,0,0,0,,,,,,,,
8408.163086,-2.243995,0,0,0,0,,,8408.163086,-2.243995,0,0,0,0,,,,,,,,
8448.979492,-2.243995,0,0,0,0,,,8448.979492,-2.243995,0,0,0,0,,,,,,,,
8489.795898,-2.243995,0,0,0,0,,,8489.795898,-2.243995,0,0,0,0,,,,,,,,
8530.612305,-2.243995,0,0,0,0,,,8530.612305,-2.243995,0,0,0,0,,,,,,,,
8571.428711,-2.243995,0,0,0,0,,,8571.428711,-2.243995,0,0,0,0,,,,,,,,
8612.245117,-2.243995,0,0,0,0,,,8612.245117,-2.243995,0,0,0,0,,,,,,,,
8653.061523,-2.243995,0,0,0,0,,,8653.061523,-2.243995,0,0,0,0,,,,,,,,
8693.87793,-2.243995,0,0,0,0,,,8693.87793,-2.243995,0,0,0,0,,,,,,,,
8734.693359,-2.243995,0,0,0,0,,,8734.693359,-2.243995,0,0,0,0,,,,,,,,
8775.509766,-2.243995,0,0,0,0,,,8775.509766,-2.243995,0,0,0,0,,,,,,,,
8816.326172,-2.243995,0,0,0,0,,,8816.326172,-2.243995,0,0,0,0,,,,,,,,
8857.142578,-2.243995,0,0,0,0,,,8857.142578,-2.243995,0,0,0,0,,,,,,,,
8897.958984,-2.243995,0,0,0,0,,,8897.958984,-2.243995,0,0,0,0,,,,,,,,
8938.775391,-2.243995,0,0,0,0,,,8938.775391,-2.243995,0,0,0,0,,,,,,,,
8979.591797,-2.243995,0,0,0,0,,,8979.591797,-2.243995,0,0,0,0,,,,,,,,
7020.408203,-1.85931,0,0,0,0,,,7020.408203,-1.85931,0,0,0,0,,,,,,,,
7061.224609,-1.85931,0,0,0,0,,,7061.224609,-1.85931,0,0,0,0,,,,,,,,
7102.041016,-1.85931,0,0,0,0,,,7102.041016,-1.85931,0,0,0,0,,,,,,,,
7142.857422,-1.85931,0,0,0,0,,,7142.857422,-1.85931,0,0,0,0,,,,,,,,
